,longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
24422,37.6446,55.679066,01,1,1,2,1,0,"37.6446,55.679066",0
24423,37.452263,55.826336,02,0,0,2,1,0,"37.452263,55.826336",0
24424,37.543,55.901,01,1,1,2,1,0,"37.543,55.901",0
24425,37.698711,55.621357,01,1,0,2,1,0,"37.698711,55.621357",0
24426,37.621402,55.701428,01,0,0,4,2,0,"37.621402,55.701428",0
24427,37.621397,55.708416,10,1,0,4,2,0,"37.621397,55.708416",0
24428,37.526953,55.652859,01,0,1,2,1,0,"37.526953,55.652859",0
24429,37.7483,55.7014,01,0,0,2,1,0,"37.7483,55.7014",0
24430,37.5333,55.8828,01,1,2,2,0,1,"37.5333,55.8828",0
24431,37.675,55.863,01,0,1,2,1,0,"37.675,55.863",0
24432,37.410035,55.660037,04,1,0,2,1,0,"37.410035,55.660037",0
24433,37.619441,55.651488,05,0,1,2,1,0,"37.619441,55.651488",0
24434,37.663436,55.725222,01,0,0,2,1,0,"37.663436,55.725222",0
24435,37.48974,55.79139,06,1,0,2,1,0,"37.48974,55.79139",0
24436,37.648463,55.771264,01,1,0,3,1,0,"37.648463,55.771264",0
24437,37.447921,55.725283,03,1,0,2,1,0,"37.447921,55.725283",0
24438,37.639492,55.752837,01,0,1,4,2,0,"37.639492,55.752837",0
24439,37.583848,55.799846,01,1,0,3,1,0,"37.583848,55.799846",0
24440,37.636693,55.837795,01,1,0,3,1,0,"37.636693,55.837795",0
24441,37.692558,55.717587,01,1,1,2,2,0,"37.692558,55.717587",0
24442,37.451513,55.779017,01,1,0,3,1,0,"37.451513,55.779017",0
24443,37.838626,55.719498,01,1,0,4,1,0,"37.838626,55.719498",0
24444,37.47944,55.789321,01,0,0,2,1,0,"37.47944,55.789321",0
24445,37.577952,55.813261,12,1,1,3,1,0,"37.577952,55.813261",0
24446,37.870452,55.709059,08,0,0,2,1,0,"37.870452,55.709059",0
24447,37.601952,55.607998,07,0,0,2,1,0,"37.601952,55.607998",0
24448,37.626329,55.729958,01,1,0,4,1,0,"37.626329,55.729958",0
24449,37.61404,55.589031,01,0,0,2,1,0,"37.61404,55.589031",0
24450,37.22,55.37,10,1,1,2,1,0,"37.22,55.37",0
24451,37.466362,55.774135,08,0,0,3,1,0,"37.466362,55.774135",0
24452,37.452543,55.828107,01,1,0,2,1,0,"37.452543,55.828107",0
24453,37.447157,55.679841,12,2,0,3,1,0,"37.447157,55.679841",0
24454,37.464564,55.78553,11,1,0,2,1,0,"37.464564,55.78553",0
24455,37.494622,55.623409,01,1,0,2,1,0,"37.494622,55.623409",0
24456,37.45515,55.843338,01,1,2,3,1,1,"37.45515,55.843338",0
24457,37.743106,55.656606,01,0,2,2,0,1,"37.743106,55.656606",0
24458,37.509835,55.859087,08,0,0,2,1,0,"37.509835,55.859087",0
24459,37.536131,55.605342,12,1,0,2,1,0,"37.536131,55.605342",0
24460,37.615632,55.802493,08,0,0,2,1,0,"37.615632,55.802493",0
24461,37.676497,55.736715,08,1,1,2,1,0,"37.676497,55.736715",0
24462,37.530134,55.689645,07,0,0,2,1,0,"37.530134,55.689645",0
24463,37.538105,55.774968,07,0,0,2,1,0,"37.538105,55.774968",0
24464,37.507721,55.78949,01,1,0,2,1,0,"37.507721,55.78949",0
24465,37.816787,55.770949,01,1,0,3,1,0,"37.816787,55.770949",0
24466,37.516037,55.628697,01,1,2,4,2,1,"37.516037,55.628697",0
24467,37.918501,55.683224,01,0,0,2,1,0,"37.918501,55.683224",0
24468,37.365939,55.64507,01,1,1,2,1,0,"37.365939,55.64507",0
24469,37.640759,55.86692,01,1,0,2,1,0,"37.640759,55.86692",0
24470,37.532408,55.782058,08,1,0,2,1,0,"37.532408,55.782058",0
24471,37.6418,55.769,01,0,0,2,1,0,"37.6418,55.769",0
24472,37.831056,55.700058,06,0,0,3,1,0,"37.831056,55.700058",0
24473,37.657056,55.619757,09,0,0,4,2,0,"37.657056,55.619757",0
24474,37.7944,55.7594,03,1,1,3,2,0,"37.7944,55.7594",0
24475,37.794977,55.758737,03,0,0,2,1,0,"37.794977,55.758737",0
24476,37.616478,55.625832,01,0,0,4,1,0,"37.616478,55.625832",0
24477,37.7458,55.675,01,1,0,3,1,0,"37.7458,55.675",0
24478,37.452307,55.826895,01,1,0,3,1,0,"37.452307,55.826895",0
24479,37.699519,55.784066,01,1,1,2,1,0,"37.699519,55.784066",0
24480,37.750826,55.869809,03,0,2,3,1,1,"37.750826,55.869809",0
24481,37.601,55.824,04,0,0,3,1,0,"37.601,55.824",0
24482,37.348644,55.508911,06,0,0,2,1,0,"37.348644,55.508911",0
24483,37.545446,55.744655,05,0,1,2,1,0,"37.545446,55.744655",0
24484,37.585108,55.842916,08,0,0,2,1,0,"37.585108,55.842916",0
24485,37.6236,55.7294,10,0,0,2,1,0,"37.6236,55.7294",0
24486,37.624408,55.705807,08,1,0,2,1,0,"37.624408,55.705807",0
24487,37.6836,55.790459,01,0,0,2,1,0,"37.6836,55.790459",0
24488,37.5269,55.6108,01,1,1,5,4,0,"37.5269,55.6108",0
24489,37.0,55.0,01,0,0,3,1,0,"37.0,55.0",0
24490,37.4444,55.6681,01,1,0,4,2,0,"37.4444,55.6681",0
24491,37.210039,55.987491,01,0,1,2,1,0,"37.210039,55.987491",0
24492,37.649366,55.670517,11,1,1,2,1,0,"37.649366,55.670517",0
24493,37.622316,55.631594,07,0,0,3,1,0,"37.622316,55.631594",0
24494,37.7858,55.7085,01,1,0,2,1,0,"37.7858,55.7085",0
24495,37.396671,55.898233,06,0,0,3,1,0,"37.396671,55.898233",0
24496,37.336779,55.79981,01,0,0,2,1,0,"37.336779,55.79981",0
24497,37.407171,55.771649,07,1,1,2,1,0,"37.407171,55.771649",0
24498,37.366626,55.844145,08,0,0,2,1,0,"37.366626,55.844145",0
24499,37.482,55.4737,09,1,1,2,1,0,"37.482,55.4737",0
24500,37.479633,55.789442,11,1,0,1,1,0,"37.479633,55.789442",0
24501,37.74946,55.801392,06,0,0,2,2,0,"37.74946,55.801392",0
24502,37.8388,55.6838,01,0,0,1,1,0,"37.8388,55.6838",0
24503,37.497078,55.808655,11,1,1,3,1,0,"37.497078,55.808655",0
24504,37.647979,55.587071,08,0,0,2,1,0,"37.647979,55.587071",0
24505,37.837,55.811,01,1,1,2,1,0,"37.837,55.811",0
24506,37.622853,55.725569,01,0,0,2,1,0,"37.622853,55.725569",0
24507,37.3744,55.7364,01,1,0,5,4,0,"37.3744,55.7364",0
24508,37.436728,55.879103,10,0,0,5,1,0,"37.436728,55.879103",0
24509,37.083793,55.715508,01,1,0,3,1,0,"37.083793,55.715508",0
24510,37.717887,55.762487,01,0,0,2,1,0,"37.717887,55.762487",0
24511,37.352035,55.857943,07,1,0,3,1,0,"37.352035,55.857943",0
24512,37.8423,55.757295,07,1,0,2,1,0,"37.8423,55.757295",0
24513,37.506,55.808,01,1,1,13,12,0,"37.506,55.808",0
24514,37.635036,55.587814,01,1,0,2,1,0,"37.635036,55.587814",0
24515,37.622337,55.723835,03,1,0,3,1,0,"37.622337,55.723835",0
24516,37.832354,55.759903,12,1,0,2,1,0,"37.832354,55.759903",0
24517,37.611651,55.871013,08,0,0,2,1,0,"37.611651,55.871013",0
24518,37.7025,55.7217,01,0,0,2,1,0,"37.7025,55.7217",0
24519,37.409402,55.736468,01,1,0,3,1,0,"37.409402,55.736468",0
24520,37.663162,55.677048,04,0,0,3,1,0,"37.663162,55.677048",0
24521,37.84,55.797,06,0,0,5,1,0,"37.84,55.797",0
24522,37.744823,55.716933,03,4,0,3,1,0,"37.744823,55.716933",0
24523,37.772,55.858,04,0,0,6,1,0,"37.772,55.858",0
24524,37.469795,55.602499,01,0,1,2,1,0,"37.469795,55.602499",0
24525,37.633109,55.896203,01,1,0,2,1,0,"37.633109,55.896203",0
24526,37.392794,55.844018,01,1,0,2,1,0,"37.392794,55.844018",0
24527,37.712,55.889,04,1,1,2,1,0,"37.712,55.889",0
24528,37.578,55.891,09,1,0,2,1,0,"37.578,55.891",0
24529,37.666347,55.693207,10,0,0,2,1,0,"37.666347,55.693207",0
24530,37.5608,55.5664,04,0,0,5,3,0,"37.5608,55.5664",0
24531,37.57571,55.807721,02,0,0,3,1,0,"37.57571,55.807721",0
24532,37.601588,55.685587,06,0,1,3,3,0,"37.601588,55.685587",0
24533,37.671665,55.640362,08,0,0,2,1,0,"37.671665,55.640362",0
24534,37.652485,55.774727,11,1,0,3,1,0,"37.652485,55.774727",0
24535,37.4922,55.6139,03,1,0,2,1,0,"37.4922,55.6139",0
24536,37.687054,55.716258,01,0,0,6,3,0,"37.687054,55.716258",0
24537,37.455331,55.709103,04,0,0,2,1,0,"37.455331,55.709103",0
24538,37.658004,55.729632,06,1,0,2,1,0,"37.658004,55.729632",0
24539,37.7261,55.7667,01,0,0,2,1,0,"37.7261,55.7667",0
24540,37.34829,55.46124,04,0,0,2,1,0,"37.34829,55.46124",0
24541,37.628554,55.84152,06,0,0,2,1,0,"37.628554,55.84152",0
24542,37.636,55.874,04,2,0,2,1,0,"37.636,55.874",0
24543,37.461834,55.781442,11,1,1,2,1,0,"37.461834,55.781442",0
24544,37.407031,55.721998,02,1,0,2,1,0,"37.407031,55.721998",0
24545,37.60275,55.882897,04,1,0,3,1,0,"37.60275,55.882897",0
24546,37.345385,55.846861,01,1,0,2,1,0,"37.345385,55.846861",0
24547,37.372667,55.923268,03,0,0,4,1,0,"37.372667,55.923268",0
24548,37.567137,55.862741,09,0,0,2,1,0,"37.567137,55.862741",0
24549,37.6283,55.7053,12,0,0,1,1,0,"37.6283,55.7053",0
24550,37.773183,55.79128,04,0,0,2,1,0,"37.773183,55.79128",0
24551,37.666068,55.8953,01,0,0,3,1,0,"37.666068,55.8953",0
24552,37.610409,55.622875,04,0,0,2,1,0,"37.610409,55.622875",0
24553,37.582083,55.805737,01,1,2,9,5,1,"37.582083,55.805737",0
24554,37.4084,55.6497,03,0,0,2,1,0,"37.4084,55.6497",0
24555,37.770245,55.61937,03,1,0,3,3,0,"37.770245,55.61937",0
24556,37.775417,55.795175,04,0,0,2,1,0,"37.775417,55.795175",0
24557,37.493919,55.692893,04,0,0,2,1,0,"37.493919,55.692893",0
24558,37.409021,55.797516,01,1,1,2,1,0,"37.409021,55.797516",0
24559,37.657024,55.762408,01,1,0,2,1,0,"37.657024,55.762408",0
24560,37.818171,55.639333,06,0,1,4,3,0,"37.818171,55.639333",0
24561,37.554756,55.790636,06,0,0,3,1,0,"37.554756,55.790636",0
24562,37.670318,55.735194,01,0,1,2,1,0,"37.670318,55.735194",0
24563,37.544073,55.913333,04,0,0,2,1,0,"37.544073,55.913333",0
24564,37.404864,55.773761,12,1,0,3,1,0,"37.404864,55.773761",0
24565,37.4247,55.3544,09,0,1,3,1,0,"37.4247,55.3544",0
24566,37.45156,55.7199,07,0,0,2,1,0,"37.45156,55.7199",0
24567,37.71739,55.682564,02,0,0,2,1,0,"37.71739,55.682564",0
24568,37.7729,55.7068,03,0,0,2,1,0,"37.7729,55.7068",0
24569,37.536314,55.755345,10,0,1,3,1,0,"37.536314,55.755345",0
24570,37.847825,55.778244,02,0,0,3,1,0,"37.847825,55.778244",0
24571,37.657378,55.651708,07,0,0,2,1,0,"37.657378,55.651708",0
24572,37.5431,55.6192,04,0,1,7,4,0,"37.5431,55.6192",0
24573,37.359749,55.648869,02,1,0,2,1,0,"37.359749,55.648869",0
24574,37.783871,55.61708,02,1,1,4,4,0,"37.783871,55.61708",0
24575,37.491371,55.611881,04,1,1,3,2,0,"37.491371,55.611881",0
24576,37.410126,55.876628,02,0,2,2,0,1,"37.410126,55.876628",0
24577,37.501198,55.603008,08,1,0,3,1,0,"37.501198,55.603008",0
24578,37.385895,55.892383,06,0,0,2,2,0,"37.385895,55.892383",0
24579,37.836419,55.725426,04,1,0,2,1,0,"37.836419,55.725426",0
24580,37.5669,55.6903,04,0,0,2,1,0,"37.5669,55.6903",0
24581,37.450547,55.673955,07,1,0,2,1,0,"37.450547,55.673955",0
24582,37.656755,55.764213,07,0,0,2,1,0,"37.656755,55.764213",0
24583,37.420206,55.720633,02,0,1,2,1,0,"37.420206,55.720633",0
24584,37.674619,55.777054,09,1,2,2,0,1,"37.674619,55.777054",0
24585,37.682549,55.641422,04,1,0,3,1,0,"37.682549,55.641422",0
24586,37.824984,55.822454,06,0,0,3,2,0,"37.824984,55.822454",0
24587,37.779043,55.711132,10,1,0,2,1,0,"37.779043,55.711132",0
24588,37.65609,55.722977,01,1,0,2,1,0,"37.65609,55.722977",0
24589,37.827015,55.777123,04,0,1,2,1,0,"37.827015,55.777123",0
24590,37.157779,55.320208,02,0,1,3,1,0,"37.157779,55.320208",0
24591,37.586353,55.692227,01,0,1,2,1,0,"37.586353,55.692227",0
24592,37.625023,55.669514,04,0,0,3,2,0,"37.625023,55.669514",0
24593,37.511197,55.805948,03,1,0,3,1,0,"37.511197,55.805948",0
24594,37.546605,55.746467,04,0,1,3,2,0,"37.546605,55.746467",0
24595,37.5116,55.4354,10,1,0,2,1,0,"37.5116,55.4354",0
24596,37.780963,55.66932,09,1,1,2,1,0,"37.780963,55.66932",0
24597,37.782626,55.703226,07,0,0,3,2,0,"37.782626,55.703226",0
24598,37.773251,55.814476,12,1,1,2,1,0,"37.773251,55.814476",0
24599,37.722523,55.600914,04,0,0,3,1,0,"37.722523,55.600914",0
24600,37.630246,55.81818,04,0,0,2,1,0,"37.630246,55.81818",0
24601,37.4414,55.6544,09,0,1,5,4,0,"37.4414,55.6544",0
24602,37.77641,55.793796,03,0,0,3,1,0,"37.77641,55.793796",0
24603,37.502475,55.753196,11,0,0,2,1,0,"37.502475,55.753196",0
24604,37.604935,55.641323,04,0,0,2,1,0,"37.604935,55.641323",0
24605,37.461534,55.817294,07,0,0,2,1,0,"37.461534,55.817294",0
24606,37.61,55.855,04,0,0,2,1,0,"37.61,55.855",0
24607,37.664145,55.577911,04,0,0,2,1,0,"37.664145,55.577911",0
24608,37.634618,55.709781,04,1,0,2,1,0,"37.634618,55.709781",0
24609,37.837,55.819,04,1,1,6,4,0,"37.837,55.819",0
24610,36.849475,55.423388,03,3,1,2,1,0,"36.849475,55.423388",0
24611,37.5397,55.7361,04,1,0,3,2,0,"37.5397,55.7361",0
24612,37.619,55.832,04,0,0,2,1,0,"37.619,55.832",0
24613,37.3952,55.8323,02,1,0,2,1,0,"37.3952,55.8323",0
24614,37.4981,55.826,04,0,1,2,1,0,"37.4981,55.826",0
24615,37.567534,55.754482,08,0,0,2,1,0,"37.567534,55.754482",0
24616,37.619859,55.643554,07,1,0,4,1,0,"37.619859,55.643554",0
24617,37.714369,55.775547,07,0,0,2,1,0,"37.714369,55.775547",0
24618,37.534792,55.750558,04,0,0,3,1,0,"37.534792,55.750558",0
24619,37.830992,55.686246,05,0,0,2,1,0,"37.830992,55.686246",0
24620,37.616375,55.653515,03,0,0,2,1,0,"37.616375,55.653515",0
24621,37.554241,55.551711,05,0,0,3,1,0,"37.554241,55.551711",0
24622,37.584829,55.853974,03,1,0,3,1,0,"37.584829,55.853974",0
24623,37.676678,55.636909,04,0,0,2,1,0,"37.676678,55.636909",0
24624,37.843,55.773,01,0,0,2,1,0,"37.843,55.773",0
24625,37.672546,55.639042,12,0,0,2,1,0,"37.672546,55.639042",0
24626,37.540251,55.776145,11,1,0,3,1,0,"37.540251,55.776145",0
24627,37.482918,55.663603,04,1,0,2,1,0,"37.482918,55.663603",0
24628,37.493548,55.821417,07,0,0,2,1,0,"37.493548,55.821417",0
24629,37.611018,55.613747,03,1,0,5,1,0,"37.611018,55.613747",0
24630,37.7293,55.6433,04,0,0,2,2,0,"37.7293,55.6433",0
24631,37.349891,55.655101,04,0,1,2,1,0,"37.349891,55.655101",0
24632,37.79314,55.816737,07,1,2,2,1,1,"37.79314,55.816737",0
24633,37.59402,55.67169,04,0,0,2,1,0,"37.59402,55.67169",0
24634,37.0,55.0,04,0,1,3,1,0,"37.0,55.0",0
24635,37.766914,55.705223,04,0,1,3,1,0,"37.766914,55.705223",0
24636,37.367508,55.517078,04,0,1,2,1,0,"37.367508,55.517078",0
24637,37.7397,55.693,04,0,0,3,2,0,"37.7397,55.693",0
24638,37.5644,55.6497,04,0,0,2,1,0,"37.5644,55.6497",0
24639,37.624458,55.647858,10,0,0,4,2,0,"37.624458,55.647858",0
24640,37.465781,55.702154,02,0,1,2,1,0,"37.465781,55.702154",0
24641,37.591,55.903,04,0,0,2,1,0,"37.591,55.903",0
24642,37.474483,55.688121,11,0,1,3,1,0,"37.474483,55.688121",0
24643,37.667785,55.679079,07,0,0,1,1,0,"37.667785,55.679079",0
24644,37.715917,55.778125,10,1,0,2,1,0,"37.715917,55.778125",0
24645,37.693684,55.706405,04,0,0,2,1,0,"37.693684,55.706405",0
24646,37.6742,55.9128,08,0,1,1,1,0,"37.6742,55.9128",0
24647,37.859724,55.67877,12,0,0,2,1,0,"37.859724,55.67877",0
24648,37.668018,55.618843,04,0,0,2,1,0,"37.668018,55.618843",0
24649,37.633,55.7857,04,0,1,2,1,0,"37.633,55.7857",0
24650,37.733463,55.730542,04,0,1,2,1,0,"37.733463,55.730542",0
24651,37.65331,55.742795,04,1,0,2,1,0,"37.65331,55.742795",0
24652,37.9352,55.7048,10,1,0,2,1,0,"37.9352,55.7048",0
24653,37.5434,55.885,04,0,1,2,1,0,"37.5434,55.885",0
24654,37.493181,55.861859,07,0,1,2,1,0,"37.493181,55.861859",0
24655,37.686281,55.716058,09,1,0,2,1,0,"37.686281,55.716058",0
24656,37.856677,55.692094,12,1,1,1,1,0,"37.856677,55.692094",0
24657,37.607263,55.691931,02,1,0,2,1,0,"37.607263,55.691931",0
24658,37.628,55.81,04,1,0,2,1,0,"37.628,55.81",0
24659,37.079028,55.715394,04,1,1,3,1,0,"37.079028,55.715394",0
24660,37.626886,55.613965,03,0,0,2,1,0,"37.626886,55.613965",0
24661,37.5375,55.6119,04,1,1,3,1,0,"37.5375,55.6119",0
24662,37.7,55.7469,06,0,1,2,1,0,"37.7,55.7469",0
24663,37.3635,55.453,07,0,1,2,1,0,"37.3635,55.453",0
24664,37.43042,55.843954,11,1,0,2,1,0,"37.43042,55.843954",0
24665,37.563683,55.570751,11,1,0,2,1,0,"37.563683,55.570751",0
24666,37.424207,55.771719,02,0,0,3,1,0,"37.424207,55.771719",0
24667,37.5327,55.8896,04,1,1,2,1,0,"37.5327,55.8896",0
24668,37.556291,55.895757,01,1,0,2,1,0,"37.556291,55.895757",0
24669,37.543,55.905,04,1,0,2,1,0,"37.543,55.905",0
24670,37.628195,55.742888,10,0,0,2,1,0,"37.628195,55.742888",0
24671,37.537003,55.849051,04,1,0,2,1,0,"37.537003,55.849051",0
24672,37.472,55.4554,04,0,1,2,1,0,"37.472,55.4554",0
24673,37.3615,55.4332,04,1,0,4,1,0,"37.3615,55.4332",0
24674,37.55866,55.756893,04,0,0,3,2,0,"37.55866,55.756893",0
24675,37.7591,55.6589,04,0,0,3,1,0,"37.7591,55.6589",0
24676,37.832472,55.727541,06,0,0,2,1,0,"37.832472,55.727541",0
24677,37.439808,55.846259,08,0,0,2,1,0,"37.439808,55.846259",0
24678,37.362143,55.942501,03,1,1,2,1,0,"37.362143,55.942501",0
24679,37.705775,55.582715,10,1,1,2,1,0,"37.705775,55.582715",0
24680,37.614945,55.622629,09,1,1,2,1,0,"37.614945,55.622629",0
24681,37.7064,55.800849,04,0,2,3,0,1,"37.7064,55.800849",0
24682,37.839832,55.659166,05,0,0,2,2,0,"37.839832,55.659166",0
24683,37.662945,55.620682,05,0,1,2,1,0,"37.662945,55.620682",0
24684,37.550126,55.586426,04,0,1,3,1,0,"37.550126,55.586426",0
24685,37.397515,55.858364,06,1,0,4,1,0,"37.397515,55.858364",0
24686,37.418489,55.71914,04,1,0,2,1,0,"37.418489,55.71914",0
24687,37.72,55.7469,10,1,0,4,3,0,"37.72,55.7469",0
24688,37.652592,55.747334,04,0,1,2,1,0,"37.652592,55.747334",0
24689,37.5119,55.7814,04,0,1,2,1,0,"37.5119,55.7814",0
24690,37.6203,55.76679,04,0,1,2,1,0,"37.6203,55.76679",0
24691,37.5627,55.8543,04,0,0,2,1,0,"37.5627,55.8543",0
24692,37.665465,55.578859,04,1,0,2,1,0,"37.665465,55.578859",0
24693,37.861311,55.673837,04,1,1,2,1,0,"37.861311,55.673837",0
24694,37.4353,55.3927,04,0,0,2,1,0,"37.4353,55.3927",0
24695,37.149035,55.978932,04,1,1,2,1,0,"37.149035,55.978932",0
24696,37.730625,55.603916,04,0,0,2,1,0,"37.730625,55.603916",0
24697,37.589861,55.642518,02,0,1,2,1,0,"37.589861,55.642518",0
24698,37.514875,55.81034,04,0,0,2,1,0,"37.514875,55.81034",0
24699,37.536127,55.78538,04,0,0,2,1,0,"37.536127,55.78538",0
24700,37.498048,55.819339,04,0,1,2,1,0,"37.498048,55.819339",0
24701,37.784214,55.666476,06,0,1,2,1,0,"37.784214,55.666476",0
24702,37.604098,55.702343,03,1,0,4,2,0,"37.604098,55.702343",0
24703,37.542152,55.805308,04,0,0,3,1,0,"37.542152,55.805308",0
24704,37.541592,55.697409,04,0,0,2,1,0,"37.541592,55.697409",0
24705,37.616844,55.82443,11,0,0,4,2,0,"37.616844,55.82443",0
24706,37.297715,55.487511,12,0,2,2,0,1,"37.297715,55.487511",0
24707,37.549563,55.834125,04,0,0,2,1,0,"37.549563,55.834125",0
24708,37.823544,55.793546,09,0,0,2,1,0,"37.823544,55.793546",0
24709,37.543824,55.771782,12,0,0,2,1,0,"37.543824,55.771782",0
24710,37.633281,55.869839,09,0,0,2,1,0,"37.633281,55.869839",0
24711,37.820542,55.77892,12,1,0,2,1,0,"37.820542,55.77892",0
24712,37.414112,55.64466,09,0,0,2,1,0,"37.414112,55.64466",0
24713,37.498151,55.768969,01,0,0,4,1,0,"37.498151,55.768969",0
24714,37.625213,55.705716,10,0,0,3,1,0,"37.625213,55.705716",0
24715,37.564663,55.510965,10,1,1,2,1,0,"37.564663,55.510965",0
24716,37.018476,55.706889,12,1,1,3,1,0,"37.018476,55.706889",0
24717,37.85304,55.683029,06,0,1,2,1,0,"37.85304,55.683029",0
24718,37.066326,55.712341,12,1,0,3,1,0,"37.066326,55.712341",0
24719,37.6955,55.7584,04,1,1,2,1,0,"37.6955,55.7584",0
24720,37.522902,55.762034,08,0,0,2,1,0,"37.522902,55.762034",0
24721,37.5798,55.8455,07,0,1,2,1,0,"37.5798,55.8455",0
24722,37.282662,55.590424,12,0,2,7,6,1,"37.282662,55.590424",0
24723,37.4933,55.5098,09,1,0,2,1,0,"37.4933,55.5098",0
24724,37.495372,55.670554,05,0,0,2,1,0,"37.495372,55.670554",0
24725,37.699156,55.801498,06,1,0,2,1,0,"37.699156,55.801498",0
24726,37.519,55.902,05,1,0,2,1,0,"37.519,55.902",0
24727,37.784046,55.804721,04,0,1,2,1,0,"37.784046,55.804721",0
24728,37.608304,55.610178,07,0,1,2,1,0,"37.608304,55.610178",0
24729,37.776213,55.808926,02,0,0,4,2,0,"37.776213,55.808926",0
24730,37.705325,55.738171,11,1,0,2,1,0,"37.705325,55.738171",0
24731,37.447758,55.649239,06,0,1,1,1,0,"37.447758,55.649239",0
24732,37.649518,55.829082,04,1,0,2,1,0,"37.649518,55.829082",0
24733,37.671246,55.620785,04,1,2,2,0,1,"37.671246,55.620785",0
24734,37.715473,55.614559,04,0,0,3,1,0,"37.715473,55.614559",0
24735,37.427927,55.895772,04,0,0,4,1,0,"37.427927,55.895772",0
24736,37.484689,55.798053,07,0,0,2,1,0,"37.484689,55.798053",0
24737,37.655983,55.749434,10,0,0,3,1,0,"37.655983,55.749434",0
24738,37.401946,55.844079,09,0,0,2,1,0,"37.401946,55.844079",0
24739,37.824318,55.697373,07,1,0,2,1,0,"37.824318,55.697373",0
24740,37.7461,55.6736,05,0,0,2,1,0,"37.7461,55.6736",0
24741,37.609972,55.609511,06,0,0,2,1,0,"37.609972,55.609511",0
24742,37.5294,55.9235,06,0,1,2,1,0,"37.5294,55.9235",0
24743,37.5339,55.6917,04,1,1,2,1,0,"37.5339,55.6917",0
24744,37.694253,55.617334,06,1,0,3,2,0,"37.694253,55.617334",0
24745,37.713618,55.888442,02,1,1,3,3,0,"37.713618,55.888442",0
24746,37.672484,55.884759,07,0,0,3,1,0,"37.672484,55.884759",0
24747,37.385552,55.803717,02,1,0,2,1,0,"37.385552,55.803717",0
24748,37.483517,55.836319,08,1,0,3,1,0,"37.483517,55.836319",0
24749,37.1974,56.004026,01,1,1,3,3,0,"37.1974,56.004026",0
24750,37.641724,55.865397,07,0,0,2,1,0,"37.641724,55.865397",0
24751,37.717288,55.610917,07,1,0,3,1,0,"37.717288,55.610917",0
24752,37.396882,55.800328,03,0,0,2,1,0,"37.396882,55.800328",0
24753,37.706172,55.660315,09,1,0,2,1,0,"37.706172,55.660315",0
24754,37.352078,55.843428,09,0,1,4,1,0,"37.352078,55.843428",0
24755,37.646073,55.748661,04,1,0,4,4,0,"37.646073,55.748661",0
24756,37.557144,55.897928,03,0,0,3,1,0,"37.557144,55.897928",0
24757,37.754012,55.664037,09,1,0,3,1,0,"37.754012,55.664037",0
24758,37.606909,55.74967,11,1,2,2,0,1,"37.606909,55.74967",0
24759,37.537997,55.640531,03,1,1,2,1,0,"37.537997,55.640531",0
24760,37.833996,55.677512,11,1,1,3,1,0,"37.833996,55.677512",0
24761,37.357365,55.940696,05,3,0,3,1,0,"37.357365,55.940696",0
24762,37.565517,55.700046,01,0,1,2,1,0,"37.565517,55.700046",0
24763,37.550368,55.748577,10,1,0,2,1,0,"37.550368,55.748577",0
24764,37.5151,55.782,05,0,1,2,1,0,"37.5151,55.782",0
24765,37.636006,55.844464,01,1,0,2,1,0,"37.636006,55.844464",0
24766,37.597994,55.628057,07,0,0,2,1,0,"37.597994,55.628057",0
24767,37.821529,55.762113,01,0,2,2,0,1,"37.821529,55.762113",0
24768,37.914709,55.697446,01,1,1,2,1,0,"37.914709,55.697446",0
24769,37.667892,55.685587,06,0,0,2,1,0,"37.667892,55.685587",0
24770,37.4907,55.6248,06,0,0,2,1,0,"37.4907,55.6248",0
24771,37.52933,55.646406,06,1,0,3,1,0,"37.52933,55.646406",0
24772,37.732,55.6525,03,0,0,2,1,0,"37.732,55.6525",0
24773,37.566644,55.881714,01,2,0,5,3,0,"37.566644,55.881714",0
24774,37.837086,55.653464,05,0,0,5,1,0,"37.837086,55.653464",0
24775,37.3736,55.4531,07,1,0,2,1,0,"37.3736,55.4531",0
24776,37.472321,55.628461,01,1,1,1,1,0,"37.472321,55.628461",0
24777,37.522837,55.890526,05,1,2,2,1,1,"37.522837,55.890526",0
24778,37.526897,55.825108,12,1,0,2,1,0,"37.526897,55.825108",0
24779,37.813047,55.711083,05,0,1,2,1,0,"37.813047,55.711083",0
24780,37.7133,55.7507,08,0,0,2,1,0,"37.7133,55.7507",0
24781,37.562706,55.824346,11,1,0,2,1,0,"37.562706,55.824346",0
24782,37.68462,55.640919,04,0,0,3,2,0,"37.68462,55.640919",0
24783,37.476876,55.652943,07,0,0,2,1,0,"37.476876,55.652943",0
24784,37.4332,55.3847,10,1,1,2,1,0,"37.4332,55.3847",0
24785,37.582909,55.751227,10,1,2,4,1,2,"37.582909,55.751227",0
24786,37.481605,55.799883,03,0,0,3,1,0,"37.481605,55.799883",0
24787,37.8522,55.1131,10,1,1,3,1,0,"37.8522,55.1131",0
24788,37.448865,55.808795,10,1,0,2,1,0,"37.448865,55.808795",0
24789,37.173293,55.669586,09,0,0,2,1,0,"37.173293,55.669586",0
24790,37.562138,55.735501,08,1,0,1,1,0,"37.562138,55.735501",0
24791,37.448992,55.723932,09,1,1,1,1,0,"37.448992,55.723932",0
