longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
37.546141,55.775167,10,1,0,2,1,0,"37.546141,55.775167",0
37.545673,55.780602,5,1,1,2,1,0,"37.545673,55.780602",0
37.545776,55.794798,6,0,0,2,1,0,"37.545776,55.794798",0
37.545969,55.798869,12,1,0,2,1,0,"37.545969,55.798869",0
37.545755,55.802692,9,1,0,1,1,0,"37.545755,55.802692",0
37.547278,55.755581,9,0,0,2,1,0,"37.547278,55.755581",0
37.546656,55.761098,9,1,0,2,1,0,"37.546656,55.761098",0
37.5473,55.7789,6,0,1,2,1,0,"37.5473,55.7789",0
37.547296,55.779633,7,0,0,2,1,0,"37.547296,55.779633",0
37.547311,55.792403,11,0,0,2,1,0,"37.547311,55.792403",0
37.546699,55.793513,2,0,1,2,1,0,"37.546699,55.793513",0
37.5468,55.7979,8,0,0,1,1,0,"37.5468,55.7979",0
37.547611,55.754506,7,0,0,2,1,0,"37.547611,55.754506",0
37.54716,55.757549,5,0,0,3,1,0,"37.54716,55.757549",0
37.5476,55.773569,5,2,0,1,1,0,"37.5476,55.773569",0
37.5473,55.77948,6,0,0,2,1,0,"37.5473,55.77948",0
37.547354,55.793242,4,0,0,2,1,0,"37.547354,55.793242",0
37.547879,55.793899,3,1,0,2,1,0,"37.547879,55.793899",0
37.5477,55.7977,7,0,0,3,1,0,"37.5477,55.7977",0
37.547418,55.798139,1,0,0,2,1,0,"37.547418,55.798139",0
37.549,55.748,7,0,0,2,1,0,"37.549,55.748",0
37.548793,55.750246,3,0,0,5,2,0,"37.548793,55.750246",0
37.5486,55.7561,8,0,0,2,1,0,"37.5486,55.7561",0
37.548115,55.75773,4,0,0,2,1,0,"37.548115,55.75773",0
37.548504,55.764793,2,0,0,3,1,0,"37.548504,55.764793",0
37.548362,55.774099,8,1,0,3,1,0,"37.548362,55.774099",0
37.548285,55.780724,8,0,1,2,1,0,"37.548285,55.780724",0
37.5487,55.7845,5,0,0,2,1,0,"37.5487,55.7845",0
37.548469,55.79016,1,0,0,1,1,0,"37.548469,55.79016",0
37.54848,55.792789,9,1,0,2,1,0,"37.54848,55.792789",0
37.548519,55.793207,7,0,2,4,3,1,"37.548519,55.793207",0
37.548437,55.794925,9,2,0,2,1,0,"37.548437,55.794925",0
37.549133,55.797562,9,1,0,2,1,0,"37.549133,55.797562",0
37.548126,55.797735,9,0,0,4,3,0,"37.548126,55.797735",0
37.549188,55.800521,7,0,0,3,1,0,"37.549188,55.800521",0
37.548062,55.801914,9,0,0,2,1,0,"37.548062,55.801914",0
37.550368,55.748577,10,1,0,2,1,0,"37.550368,55.748577",0
37.549789,55.758014,3,0,0,3,1,0,"37.549789,55.758014",0
37.550594,55.75971,10,1,0,2,1,0,"37.550594,55.75971",0
37.550068,55.777279,7,0,0,2,1,0,"37.550068,55.777279",0
37.549943,55.782682,4,0,0,2,1,0,"37.549943,55.782682",0
37.549596,55.790781,6,0,0,2,1,0,"37.549596,55.790781",0
37.549983,55.792361,7,0,0,5,3,0,"37.549983,55.792361",0
37.550363,55.796483,10,0,0,2,1,0,"37.550363,55.796483",0
37.550497,55.804405,10,0,0,2,1,0,"37.550497,55.804405",0
37.549531,55.805779,8,0,0,2,1,0,"37.549531,55.805779",0
37.550604,55.75604,12,1,0,2,1,0,"37.550604,55.75604",0
37.550164,55.757494,8,0,0,2,1,0,"37.550164,55.757494",0
37.549982,55.758062,4,0,0,2,1,0,"37.549982,55.758062",0
37.549734,55.773721,12,1,1,2,1,0,"37.549734,55.773721",0
37.550669,55.774033,1,1,0,3,1,0,"37.550669,55.774033",0
37.549456,55.777026,8,0,0,2,1,0,"37.549456,55.777026",0
37.5506,55.7778,1,1,1,3,1,0,"37.5506,55.7778",0
37.550433,55.791553,11,0,0,2,1,0,"37.550433,55.791553",0
37.550465,55.791867,3,1,0,7,4,0,"37.550465,55.791867",0
37.550315,55.792584,6,0,0,2,1,0,"37.550315,55.792584",0
37.549617,55.796915,8,0,0,2,1,0,"37.549617,55.796915",0
37.5504,55.798507,7,0,0,2,1,0,"37.5504,55.798507",0
37.551162,55.748951,5,0,0,5,2,0,"37.551162,55.748951",0
37.550797,55.760277,8,2,0,2,1,0,"37.550797,55.760277",0
37.551055,55.761365,5,0,0,2,1,0,"37.551055,55.761365",0
37.552031,55.764388,6,0,0,2,1,0,"37.552031,55.764388",0
37.551999,55.783427,11,1,0,2,1,0,"37.551999,55.783427",0
37.55157,55.792283,11,0,0,2,1,0,"37.55157,55.792283",0
37.551173,55.792373,7,1,1,2,1,0,"37.551173,55.792373",0
37.551463,55.798995,11,0,0,2,2,0,"37.551463,55.798995",0
37.550744,55.802119,11,0,0,2,1,0,"37.550744,55.802119",0
37.553201,55.758165,8,0,0,2,1,0,"37.553201,55.758165",0
37.552128,55.764455,3,1,2,2,0,1,"37.552128,55.764455",0
37.552172,55.764557,1,1,1,4,2,0,"37.552172,55.764557",0
37.5531,55.7725,5,0,0,2,1,0,"37.5531,55.7725",0
37.552578,55.774304,10,1,0,4,1,0,"37.552578,55.774304",0
37.553,55.79,12,1,1,3,1,0,"37.553,55.79",0
37.553158,55.790938,11,0,0,3,2,0,"37.553158,55.790938",0
37.552192,55.792543,2,0,0,2,1,0,"37.552192,55.792543",0
37.552861,55.793851,1,0,0,2,1,0,"37.552861,55.793851",0
37.553265,55.794629,12,0,0,2,1,0,"37.553265,55.794629",0
37.553307,55.795066,4,0,0,1,1,0,"37.553307,55.795066",0
37.553165,55.79769,4,1,0,2,1,0,"37.553165,55.79769",0
37.552857,55.798115,5,0,0,2,1,0,"37.552857,55.798115",0
37.553866,55.790871,7,0,0,2,1,0,"37.553866,55.790871",0
37.553741,55.797477,2,0,0,3,1,0,"37.553741,55.797477",0
37.554295,55.750467,11,0,0,2,1,0,"37.554295,55.750467",0
37.554585,55.758726,3,0,0,2,1,0,"37.554585,55.758726",0
37.554381,55.767358,2,0,0,4,1,0,"37.554381,55.767358",0
37.554724,55.771613,6,0,0,3,2,0,"37.554724,55.771613",0
37.554746,55.77571,6,0,0,3,1,0,"37.554746,55.77571",0
37.554744,55.78115,7,0,0,2,1,0,"37.554744,55.78115",0
37.554585,55.781973,4,1,0,4,2,0,"37.554585,55.781973",0
37.554102,55.790572,3,0,1,7,2,0,"37.554102,55.790572",0
37.554617,55.791487,9,1,0,3,2,0,"37.554617,55.791487",0
37.553705,55.797934,12,1,0,2,1,0,"37.553705,55.797934",0
37.554595,55.798917,8,0,0,2,1,0,"37.554595,55.798917",0
37.55446,55.802138,5,0,0,2,1,0,"37.55446,55.802138",0
37.55584,55.747345,9,1,1,2,1,0,"37.55584,55.747345",0
37.556158,55.748042,5,1,0,3,2,0,"37.556158,55.748042",0
37.555089,55.756353,10,2,0,2,1,0,"37.555089,55.756353",0
37.554971,55.758756,1,1,0,2,1,0,"37.554971,55.758756",0
37.554907,55.760923,11,0,0,3,1,0,"37.554907,55.760923",0
37.554938,55.763891,4,1,0,2,2,0,"37.554938,55.763891",0
37.55555,55.764793,7,1,0,2,1,0,"37.55555,55.764793",0
37.555325,55.767491,4,1,0,1,1,0,"37.555325,55.767491",0
37.555518,55.7688,11,1,0,1,1,0,"37.555518,55.7688",0
37.555228,55.770683,9,1,0,2,1,0,"37.555228,55.770683",0
37.555507,55.771063,10,1,0,3,1,0,"37.555507,55.771063",0
37.554939,55.776217,4,1,0,1,1,0,"37.554939,55.776217",0
37.556033,55.777255,10,1,0,2,1,0,"37.556033,55.777255",0
37.555239,55.781599,11,0,0,2,1,0,"37.555239,55.781599",0
37.556151,55.789381,8,0,1,3,1,0,"37.556151,55.789381",0
37.556044,55.790226,9,0,0,1,1,0,"37.556044,55.790226",0
37.555,55.7974,4,0,1,2,1,0,"37.555,55.7974",0
37.5557,55.8004,8,0,1,2,1,0,"37.5557,55.8004",0
37.555014,55.801287,11,0,0,3,1,0,"37.555014,55.801287",0
37.555872,55.747315,7,0,1,2,1,0,"37.555872,55.747315",0
37.556291,55.756565,6,0,0,2,1,0,"37.556291,55.756565",0
37.556816,55.766646,12,0,0,2,1,0,"37.556816,55.766646",0
37.555797,55.769012,10,1,1,4,1,0,"37.555797,55.769012",0
37.556298,55.774816,9,0,0,2,1,0,"37.556298,55.774816",0
37.556977,55.778425,7,1,0,3,2,0,"37.556977,55.778425",0
37.556731,55.781394,6,0,0,2,1,0,"37.556731,55.781394",0
37.556838,55.789339,3,1,0,2,1,0,"37.556838,55.789339",0
37.556967,55.79253,10,1,0,2,1,0,"37.556967,55.79253",0
37.557074,55.747834,12,0,0,3,1,0,"37.557074,55.747834",0
37.557162,55.753389,1,0,1,2,1,0,"37.557162,55.753389",0
37.556698,55.758889,2,1,0,4,2,0,"37.556698,55.758889",0
37.557042,55.768728,10,1,0,2,1,0,"37.557042,55.768728",0
37.556248,55.769512,10,1,0,3,1,0,"37.556248,55.769512",0
37.55658,55.774552,9,1,0,2,1,0,"37.55658,55.774552",0
37.556441,55.77778,8,0,0,3,1,0,"37.556441,55.77778",0
37.556967,55.778504,11,1,0,2,1,0,"37.556967,55.778504",0
37.557288,55.779264,8,1,2,2,0,1,"37.557288,55.779264",0
37.55684,55.780726,9,1,0,3,1,0,"37.55684,55.780726",0
37.556355,55.780857,6,0,0,3,1,0,"37.556355,55.780857",0
37.5569,55.7832,4,0,1,3,1,0,"37.5569,55.7832",0
37.5575,55.7839,2,0,0,3,1,0,"37.5575,55.7839",0
37.557439,55.789255,9,0,0,2,1,0,"37.557439,55.789255",0
37.556548,55.794303,3,1,1,2,1,0,"37.556548,55.794303",0
37.557248,55.799241,10,0,0,2,1,0,"37.557248,55.799241",0
37.556387,55.799846,9,0,0,2,1,0,"37.556387,55.799846",0
37.556979,55.801278,2,0,0,2,1,0,"37.556979,55.801278",0
37.557061,55.803641,5,0,0,2,1,0,"37.557061,55.803641",0
37.558887,55.748359,8,0,1,2,2,0,"37.558887,55.748359",0
37.558115,55.751632,5,1,0,4,2,0,"37.558115,55.751632",0
37.558919,55.756722,11,0,0,2,1,0,"37.558919,55.756722",0
37.55866,55.756893,4,0,0,3,2,0,"37.55866,55.756893",0
37.5581,55.7583,5,1,0,2,1,0,"37.5581,55.7583",0
37.558236,55.758969,4,1,0,3,1,0,"37.558236,55.758969",0
37.5589,55.7636,3,0,0,1,1,0,"37.5589,55.7636",0
37.558565,55.767376,8,0,0,2,1,0,"37.558565,55.767376",0
37.558437,55.779704,3,1,0,4,2,0,"37.558437,55.779704",0
37.557814,55.783795,10,1,0,2,1,0,"37.557814,55.783795",0
37.558941,55.784537,11,1,0,3,2,0,"37.558941,55.784537",0
37.558672,55.788706,10,0,0,2,1,0,"37.558672,55.788706",0
37.5579,55.7895,2,1,1,3,1,0,"37.5579,55.7895",0
37.558565,55.794333,4,1,0,2,1,0,"37.558565,55.794333",0
37.557696,55.798772,6,0,0,2,1,0,"37.557696,55.798772",0
37.558469,55.802565,5,0,0,2,1,0,"37.558469,55.802565",0
37.559499,55.748559,3,0,1,2,1,0,"37.559499,55.748559",0
37.559035,55.751115,12,1,0,2,1,0,"37.559035,55.751115",0
37.559563,55.755321,9,0,0,3,1,0,"37.559563,55.755321",0
37.560228,55.758153,3,0,1,2,1,0,"37.560228,55.758153",0
37.560035,55.763356,7,0,0,3,1,0,"37.560035,55.763356",0
37.5597,55.7703,12,1,0,2,1,0,"37.5597,55.7703",0
37.560078,55.781334,8,1,0,3,2,0,"37.560078,55.781334",0
37.559724,55.783065,6,0,0,2,1,0,"37.559724,55.783065",0
37.559091,55.784392,12,0,0,2,1,0,"37.559091,55.784392",0
37.559702,55.785068,4,0,0,2,1,0,"37.559702,55.785068",0
37.560174,55.78648,2,1,0,2,1,0,"37.560174,55.78648",0
37.559874,55.78797,6,0,0,4,1,0,"37.559874,55.78797",0
37.56,55.7906,4,0,1,2,2,0,"37.56,55.7906",0
37.56,55.7967,4,0,1,2,1,0,"37.56,55.7967",0
37.559842,55.801842,10,0,0,2,1,0,"37.559842,55.801842",0
37.559445,55.748293,8,0,1,1,1,0,"37.559445,55.748293",0
37.55982,55.74859,6,0,1,2,1,0,"37.55982,55.74859",0
37.559241,55.761871,6,0,0,2,1,0,"37.559241,55.761871",0
37.560196,55.770303,10,1,0,2,1,0,"37.560196,55.770303",0
37.559402,55.780785,2,1,0,1,1,0,"37.559402,55.780785",0
37.560185,55.781599,8,0,0,2,1,0,"37.560185,55.781599",0
37.559853,55.787698,5,0,0,2,1,0,"37.559853,55.787698",0
37.559,55.788,12,1,0,1,1,0,"37.559,55.788",0
37.559745,55.788603,6,0,0,3,1,0,"37.559745,55.788603",0
37.559402,55.797277,9,0,0,2,1,0,"37.559402,55.797277",0
37.559477,55.801763,8,0,0,2,1,0,"37.559477,55.801763",0
37.560614,55.748643,9,1,1,2,1,0,"37.560614,55.748643",0
37.5606,55.7539,5,2,0,3,1,0,"37.5606,55.7539",0
37.56041,55.754591,8,0,0,2,1,0,"37.56041,55.754591",0
37.560518,55.755852,9,0,0,2,1,0,"37.560518,55.755852",0
37.560807,55.759861,7,0,0,2,1,0,"37.560807,55.759861",0
37.56129,55.760664,11,0,0,2,1,0,"37.56129,55.760664",0
37.561516,55.76099,12,0,0,2,1,0,"37.561516,55.76099",0
37.56106,55.763518,5,0,1,2,1,0,"37.56106,55.763518",0
37.561,55.778,11,1,0,2,1,0,"37.561,55.778",0
37.5608,55.7791,10,0,1,2,1,0,"37.5608,55.7791",0
37.5608,55.7823,4,1,0,3,1,0,"37.5608,55.7823",0
37.561516,55.782625,4,1,1,3,1,0,"37.561516,55.782625",0
37.561365,55.787113,7,0,0,2,1,0,"37.561365,55.787113",0
37.560904,55.788084,8,1,0,2,1,0,"37.560904,55.788084",0
37.561022,55.795805,1,0,0,2,1,0,"37.561022,55.795805",0
37.560893,55.800419,10,1,0,2,1,0,"37.560893,55.800419",0
37.561237,55.805707,12,1,0,2,1,0,"37.561237,55.805707",0
37.562168,55.749466,2,1,1,2,1,0,"37.562168,55.749466",0
37.562975,55.762915,9,1,0,2,1,0,"37.562975,55.762915",0
37.5631,55.7633,5,0,0,2,1,0,"37.5631,55.7633",0
37.56202,55.782649,10,1,0,2,1,0,"37.56202,55.782649",0
37.562428,55.783234,8,0,0,3,1,0,"37.562428,55.783234",0
37.562556,55.786793,5,0,0,4,1,0,"37.562556,55.786793",0
37.561966,55.787107,11,1,1,2,1,0,"37.561966,55.787107",0
37.562149,55.792706,4,0,0,2,1,0,"37.562149,55.792706",0
37.5628,55.7943,7,0,1,2,1,0,"37.5628,55.7943",0
37.562653,55.796499,10,1,0,2,1,0,"37.562653,55.796499",0
37.562524,55.800943,8,0,0,2,1,0,"37.562524,55.800943",0
37.562234,55.802583,11,0,0,1,1,0,"37.562234,55.802583",0
37.562714,55.782927,5,0,0,2,1,0,"37.562714,55.782927",0
37.562835,55.783813,1,0,0,4,2,0,"37.562835,55.783813",0
37.563436,55.786444,6,0,0,3,1,0,"37.563436,55.786444",0
37.563307,55.792349,3,1,0,2,1,0,"37.563307,55.792349",0
37.5631,55.7964,2,1,1,2,1,0,"37.5631,55.7964",0
37.563179,55.803265,12,0,0,2,1,0,"37.563179,55.803265",0
37.563125,55.749585,10,1,0,6,2,0,"37.563125,55.749585",0
37.5644,55.7508,6,0,0,2,1,0,"37.5644,55.7508",0
37.563189,55.762891,12,1,0,3,1,0,"37.563189,55.762891",0
37.563704,55.763579,6,1,2,2,0,1,"37.563704,55.763579",0
37.563962,55.764394,10,0,0,2,1,0,"37.563962,55.764394",0
37.56406,55.764593,3,0,0,2,1,0,"37.56406,55.764593",0
37.564327,55.765559,11,1,0,2,1,0,"37.564327,55.765559",0
37.564466,55.766374,7,0,0,2,1,0,"37.564466,55.766374",0
37.564112,55.784465,10,1,1,2,1,0,"37.564112,55.784465",0
37.56349,55.792301,11,0,0,2,1,0,"37.56349,55.792301",0
37.563795,55.792385,10,0,0,2,1,0,"37.563795,55.792385",0
37.56438,55.796921,12,1,0,2,1,0,"37.56438,55.796921",0
37.564014,55.800964,4,0,0,2,1,0,"37.564014,55.800964",0
37.56409,55.802149,10,2,0,2,1,0,"37.56409,55.802149",0
37.56581,55.750096,1,1,2,5,3,1,"37.56581,55.750096",0
37.564584,55.762402,9,1,0,2,1,0,"37.564584,55.762402",0
37.564927,55.767895,11,0,0,2,1,0,"37.564927,55.767895",0
37.565281,55.769694,8,1,1,2,1,0,"37.565281,55.769694",0
37.565,55.7778,12,0,0,2,1,0,"37.565,55.7778",0
37.5651,55.785,7,0,0,6,2,0,"37.5651,55.785",0
37.564648,55.785901,10,0,0,3,2,0,"37.564648,55.785901",0
37.565625,55.787047,10,1,0,2,1,0,"37.565625,55.787047",0
37.565387,55.7914,6,0,2,2,0,1,"37.565387,55.7914",0
37.565,55.7926,10,0,1,2,1,0,"37.565,55.7926",0
37.565582,55.793622,3,1,0,2,1,0,"37.565582,55.793622",0
37.565281,55.797096,9,0,0,2,1,0,"37.565281,55.797096",0
37.564681,55.80157,8,0,0,3,1,0,"37.564681,55.80157",0
37.564788,55.802234,9,0,1,2,1,0,"37.564788,55.802234",0
37.565684,55.804186,3,0,0,2,1,0,"37.565684,55.804186",0
37.565303,55.804977,2,1,0,2,1,0,"37.565303,55.804977",0
37.565539,55.750286,8,2,1,2,2,0,"37.565539,55.750286",0
37.566633,55.757108,2,0,0,2,1,0,"37.566633,55.757108",0
37.565985,55.762401,5,0,2,2,0,1,"37.565985,55.762401",0
37.565453,55.769448,1,1,0,2,1,0,"37.565453,55.769448",0
37.566108,55.785249,11,1,0,2,1,0,"37.566108,55.785249",0
37.566569,55.757102,11,1,0,2,1,0,"37.566569,55.757102",0
37.567181,55.761133,3,0,0,2,1,0,"37.567181,55.761133",0
37.566665,55.762227,6,0,0,2,1,0,"37.566665,55.762227",0
37.565936,55.762396,9,0,0,3,1,0,"37.565936,55.762396",0
37.5664,55.77,3,0,0,2,1,0,"37.5664,55.77",0
37.566987,55.784465,11,1,1,2,1,0,"37.566987,55.784465",0
37.566451,55.785249,2,0,0,3,1,0,"37.566451,55.785249",0
37.566311,55.786045,8,0,0,2,1,0,"37.566311,55.786045",0
37.565881,55.786383,6,0,0,1,1,0,"37.565881,55.786383",0
37.566504,55.791499,11,0,2,3,0,1,"37.566504,55.791499",0
37.567223,55.798911,7,0,0,2,1,0,"37.567223,55.798911",0
37.566386,55.799924,1,0,0,2,1,0,"37.566386,55.799924",0
37.567035,55.802255,3,0,0,2,1,0,"37.567035,55.802255",0
37.566837,55.803627,8,0,0,2,1,0,"37.566837,55.803627",0
37.567238,55.804722,8,0,0,2,1,0,"37.567238,55.804722",0
37.567985,55.750775,9,0,1,3,1,0,"37.567985,55.750775",0
37.5686,55.7544,4,1,0,3,1,0,"37.5686,55.7544",0
37.568146,55.760923,4,0,0,2,1,0,"37.568146,55.760923",0
37.568521,55.761992,7,0,0,2,1,0,"37.568521,55.761992",0
37.568564,55.770943,10,1,0,2,1,0,"37.568564,55.770943",0
37.56761,55.784187,11,1,0,2,1,0,"37.56761,55.784187",0
37.568125,55.784845,5,0,0,4,1,0,"37.568125,55.784845",0
37.567685,55.786634,7,1,0,3,1,0,"37.567685,55.786634",0
37.567642,55.787041,2,0,0,4,1,0,"37.567642,55.787041",0
37.568492,55.791645,1,1,0,3,1,0,"37.568492,55.791645",0
37.56823,55.793001,2,0,0,2,1,0,"37.56823,55.793001",0
37.568178,55.804923,7,0,0,2,1,0,"37.568178,55.804923",0
37.569369,55.754144,10,0,0,2,1,0,"37.569369,55.754144",0
37.569273,55.783958,10,0,0,3,1,0,"37.569273,55.783958",0
37.569116,55.785689,9,0,0,2,1,0,"37.569116,55.785689",0
37.569637,55.788398,9,1,0,3,1,0,"37.569637,55.788398",0
37.569712,55.791131,3,0,0,2,1,0,"37.569712,55.791131",0
37.56865,55.793236,12,1,0,3,1,0,"37.56865,55.793236",0
37.568704,55.796529,7,0,0,2,1,0,"37.568704,55.796529",0
37.569403,55.800195,4,0,0,2,1,0,"37.569403,55.800195",0
37.569551,55.751849,8,1,0,4,3,0,"37.569551,55.751849",0
37.569811,55.754009,2,0,0,4,2,0,"37.569811,55.754009",0
37.5697,55.7547,10,1,0,1,1,0,"37.5697,55.7547",0
37.57,55.76,7,0,0,2,1,0,"37.57,55.76",0
37.569122,55.761853,12,2,0,3,1,0,"37.569122,55.761853",0
37.569927,55.783481,12,1,0,3,1,0,"37.569927,55.783481",0
37.5688,55.784586,5,0,1,2,1,0,"37.5688,55.784586",0
37.568865,55.785599,11,1,0,2,1,0,"37.568865,55.785599",0
37.569798,55.787632,5,1,0,2,1,0,"37.569798,55.787632",0
37.569809,55.788621,12,1,0,2,1,0,"37.569809,55.788621",0
37.569616,55.791462,5,0,1,3,1,0,"37.569616,55.791462",0
37.5692,55.7917,3,1,1,2,1,0,"37.5692,55.7917",0
37.569337,55.793079,9,0,0,2,1,0,"37.569337,55.793079",0
37.568918,55.794412,12,1,0,2,1,0,"37.568918,55.794412",0
37.570882,55.751372,9,1,0,3,2,0,"37.570882,55.751372",0
37.571161,55.75162,7,0,1,3,1,0,"37.571161,55.75162",0
37.570224,55.754002,2,0,0,2,1,0,"37.570224,55.754002",0
37.570977,55.76168,4,1,0,3,1,0,"37.570977,55.76168",0
37.57073,55.771516,4,1,1,3,3,0,"37.57073,55.771516",0
37.570355,55.783239,11,0,1,4,1,0,"37.570355,55.783239",0
37.570281,55.783892,5,0,0,2,1,0,"37.570281,55.783892",0
37.570045,55.785629,11,0,0,2,1,0,"37.570045,55.785629",0
37.571139,55.78648,8,0,0,3,1,0,"37.571139,55.78648",0
37.570632,55.788113,3,0,0,2,1,0,"37.570632,55.788113",0
37.570614,55.788887,11,1,2,2,0,1,"37.570614,55.788887",0
37.570968,55.789454,7,0,0,2,1,0,"37.570968,55.789454",0
37.570531,55.794499,12,0,0,2,1,0,"37.570531,55.794499",0
37.570378,55.795733,12,2,0,2,1,0,"37.570378,55.795733",0
37.571347,55.800181,3,1,0,1,1,0,"37.571347,55.800181",0
37.571332,55.805526,10,0,0,2,1,0,"37.571332,55.805526",0
37.572298,55.747079,1,0,0,2,1,0,"37.572298,55.747079",0
37.572405,55.748281,1,1,0,2,1,0,"37.572405,55.748281",0
37.571869,55.752061,10,1,0,2,1,0,"37.571869,55.752061",0
37.571978,55.753411,1,1,0,2,1,0,"37.571978,55.753411",0
37.572105,55.759837,12,0,0,4,1,0,"37.572105,55.759837",0
37.571794,55.761455,8,1,1,2,1,0,"37.571794,55.761455",0
37.571558,55.762119,9,0,0,2,1,0,"37.571558,55.762119",0
37.571504,55.763096,11,0,0,2,1,0,"37.571504,55.763096",0
37.571837,55.763978,11,1,0,2,1,0,"37.571837,55.763978",0
37.572395,55.76772,8,1,0,4,2,0,"37.572395,55.76772",0
37.5719,55.7686,10,1,0,2,1,0,"37.5719,55.7686",0
37.572749,55.769187,7,0,0,2,1,0,"37.572749,55.769187",0
37.571568,55.778413,7,0,0,1,1,0,"37.571568,55.778413",0
37.572502,55.781955,2,0,0,4,1,0,"37.572502,55.781955",0
37.57174,55.782637,8,1,0,5,2,0,"37.57174,55.782637",0
37.57227,55.783357,11,0,1,2,1,0,"37.57227,55.783357",0
37.571772,55.789979,9,1,0,1,1,0,"37.571772,55.789979",0
37.571944,55.790117,12,1,0,1,1,0,"37.571944,55.790117",0
37.571938,55.791901,8,1,0,3,1,0,"37.571938,55.791901",0
37.572152,55.794642,11,0,0,2,1,0,"37.572152,55.794642",0
37.57248,55.800515,2,1,0,3,3,0,"37.57248,55.800515",0
37.5719,55.8026,5,0,0,2,1,0,"37.5719,55.8026",0
37.5727,55.8053,7,1,1,2,1,0,"37.5727,55.8053",0
37.572613,55.769168,11,1,0,2,1,0,"37.572613,55.769168",0
37.572703,55.792076,11,0,0,2,1,0,"37.572703,55.792076",0
37.572,55.7946,7,0,1,2,1,0,"37.572,55.7946",0
37.572995,55.797645,7,0,0,4,1,0,"37.572995,55.797645",0
37.572491,55.800437,1,1,0,2,1,0,"37.572491,55.800437",0
37.572845,55.805803,8,0,0,2,1,0,"37.572845,55.805803",0
37.5741,55.75021,8,0,1,2,1,0,"37.5741,55.75021",0
37.572942,55.752175,7,0,0,2,1,0,"37.572942,55.752175",0
37.573285,55.752266,10,0,0,2,1,0,"37.573285,55.752266",0
37.5731,55.7617,12,1,0,2,1,0,"37.5731,55.7617",0
37.5734,55.7723,4,0,0,2,1,0,"37.5734,55.7723",0
37.573915,55.781113,5,0,0,2,1,0,"37.573915,55.781113",0
37.573371,55.78254,11,0,0,2,1,0,"37.573371,55.78254",0
37.573478,55.788205,12,1,0,2,1,0,"37.573478,55.788205",0
37.574,55.7891,9,0,1,2,1,0,"37.574,55.7891",0
37.573253,55.790847,12,1,0,5,3,0,"37.573253,55.790847",0
37.573414,55.791818,3,0,0,3,2,0,"37.573414,55.791818",0
37.573554,55.794794,5,0,0,3,1,0,"37.573554,55.794794",0
37.573578,55.802993,6,0,0,2,1,0,"37.573578,55.802993",0
37.573296,55.803572,3,1,0,2,1,0,"37.573296,55.803572",0
37.573654,55.804144,5,0,1,2,1,0,"37.573654,55.804144",0
37.573135,55.805297,10,0,0,2,1,0,"37.573135,55.805297",0
37.574776,55.751765,10,1,0,4,2,0,"37.574776,55.751765",0
37.574465,55.752972,9,1,0,2,1,0,"37.574465,55.752972",0
37.574326,55.753172,2,0,1,2,1,0,"37.574326,55.753172",0
37.575,55.7575,4,2,0,4,1,0,"37.575,55.7575",0
37.5747,55.7603,4,0,1,2,1,0,"37.5747,55.7603",0
37.574641,55.761172,12,1,0,3,1,0,"37.574641,55.761172",0
37.5753,55.7633,4,0,0,2,1,0,"37.5753,55.7633",0
37.57455,55.765203,3,1,0,2,1,0,"37.57455,55.765203",0
37.574605,55.767515,6,0,0,2,1,0,"37.574605,55.767515",0
37.574766,55.781231,5,0,0,4,2,0,"37.574766,55.781231",0
37.5754,55.7864,12,1,0,2,1,0,"37.5754,55.7864",0
37.575332,55.787402,6,0,0,2,1,0,"37.575332,55.787402",0
37.57513,55.789496,7,0,0,2,1,0,"37.57513,55.789496",0
37.575399,55.791336,8,0,0,2,1,0,"37.575399,55.791336",0
37.57483,55.791891,10,1,0,3,1,0,"37.57483,55.791891",0
37.575002,55.794816,12,0,0,2,1,0,"37.575002,55.794816",0
37.575454,55.799745,3,1,1,3,2,0,"37.575454,55.799745",0
37.5755,55.8008,4,0,1,2,1,0,"37.5755,55.8008",0
37.574658,55.800907,1,0,0,2,1,0,"37.574658,55.800907",0
37.574165,55.803182,5,0,0,2,1,0,"37.574165,55.803182",0
37.576332,55.747218,12,1,0,4,2,0,"37.576332,55.747218",0
37.575678,55.752671,8,0,0,3,1,0,"37.575678,55.752671",0
37.575688,55.761111,10,1,1,2,1,0,"37.575688,55.761111",0
37.576128,55.797825,9,0,0,4,2,0,"37.576128,55.797825",0
37.5756,55.8007,5,0,1,2,1,0,"37.5756,55.8007",0
37.576236,55.74781,4,0,0,4,3,0,"37.576236,55.74781",0
37.576107,55.752514,2,0,0,3,1,0,"37.576107,55.752514",0
37.57615,55.759088,12,2,0,4,2,0,"37.57615,55.759088",0
37.5761,55.7711,4,0,0,2,1,0,"37.5761,55.7711",0
37.576214,55.772319,6,0,0,2,1,0,"37.576214,55.772319",0
37.57674,55.779958,2,1,1,3,2,0,"37.57674,55.779958",0
37.576064,55.780682,9,0,0,3,1,0,"37.576064,55.780682",0
37.5768,55.7838,7,0,0,2,1,0,"37.5768,55.7838",0
37.57659,55.791969,12,1,0,3,1,0,"37.57659,55.791969",0
37.5769,55.7927,1,0,0,2,1,0,"37.5769,55.7927",0
37.576793,55.794388,9,0,0,2,1,0,"37.576793,55.794388",0
37.576568,55.795226,3,0,0,2,1,0,"37.576568,55.795226",0
